1.5	82
4.5	81.294
7.5	80.177
10.5	79.063
13.5	77.917
16.5	76.719
19.5	75.469
22.5	74.409
25.5	73.409
28.5	72.455
31.5	71.5
34.5	70.636
37.5	69.839
40.5	69.113
43.5	68.427
46.5	67.742
49.5	67.097
52.5	66.411
55.5	65.807
58.5	65.161
61.5	64.565
64.5	63.949
67.5	63.37
70.5	62.79
73.5	62.246
76.5	61.667
79.5	61.123
82.5	60.544
85.5	60
88.5	59.474
91.5	58.98
94.5	58.454
97.5	57.961
100.5	57.467
103.5	56.974
106.5	56.48
109.5	56.02
112.5	55.493
115.5	55.033
118.5	54.581
121.5	54.162
124.5	53.713
127.5	53.293
130.5	52.874
133.5	52.455
136.5	52.036
139.5	51.617
142.5	51.198
145.5	50.778
148.5	50.359
151.5	49.916
154.5	49.525
157.5	49.134
160.5	48.743
163.5	48.38
166.5	47.989
169.5	47.598
172.5	47.235
175.5	46.844
178.5	46.508
181.5	46.145
184.5	45.838
187.5	45.503
190.5	45.196
193.5	44.895
196.5	44.579
199.5	44.184
202.5	43.395
205.5	42.237
208.5	40.921
211.5	39.619
214.5	38.426
217.5	37.284
220.5	36.244
223.5	35.279
226.5	34.4
229.5	33.6
232.5	32.825
235.5	32.125
238.5	31.45
241.5	30.825
244.5	30.25
247.5	29.7
250.5	29.15
253.5	28.7
256.5	28.2
259.5	27.8
262.5	27.425
265.5	30.575
268.5	32.625
271.5	33.425
274.5	33.725
277.5	33.6
280.5	33.225
283.5	32.725
286.5	32.175
289.5	31.675
292.5	31.125
295.5	30.575
298.5	30.025
301.5	29.525
304.5	29.075
307.5	28.65
310.5	28.3
313.5	28
316.5	27.75
319.5	27.55
322.5	27.35
325.5	27.15
328.5	26.975
331.5	26.825
334.5	26.625
337.5	26.5
340.5	26.35
343.5	26.2
346.5	26.025
349.5	25.825
352.5	25.625
355.5	25.425
358.5	25.2
361.5	24.974
364.5	24.742
367.5	24.51
370.5	24.253
373.5	24.046
376.5	23.814
379.5	23.608
382.5	23.402
385.5	23.222
388.5	23.041
391.5	22.861
394.5	22.732
397.5	22.629
400.5	22.603
403.5	22.577
406.5	22.577
409.5	22.603
412.5	22.629
415.5	22.68
418.5	22.732
421.5	22.784
424.5	22.835
427.5	22.887
430.5	22.912
433.5	22.99
436.5	23.041
439.5	23.119
442.5	23.17
445.5	23.222
448.5	23.247
451.5	23.299
454.5	23.351
457.5	23.402
460.5	23.454
463.5	23.479
466.5	23.531
469.5	23.557
472.5	23.583
475.5	23.608
478.5	23.634
481.5	23.634
484.5	23.66
487.5	23.66
490.5	23.686
493.5	23.66
496.5	23.686
499.5	23.686
502.5	23.711
505.5	23.711
508.5	23.737
511.5	23.737
514.5	23.737
517.5	23.763
520.5	23.789
523.5	23.814
526.5	23.84
529.5	23.866
532.5	23.892
535.5	23.918
538.5	23.918
541.5	23.918
544.5	23.943
547.5	23.969
550.5	24.021
553.5	24.021
556.5	24.046
559.5	24.021
